volume_id,slice_idx,sequence,group,method,q_hat,n_pixels_total,n_pixels_lesion,coverage_global,coverage_lesion,mean_width_global,mean_width_lesion,iou_topk_global,iou_topk_lesion,ulas_lesion,ulas_null_mean,ulas_z_score,mean_uncertainty,mean_error
file_brain_AXFLAIR_201_6002953,6,AXFLAIR,C,CQR,0.010268524289131165,102400,0,0.855908215045929,nan,0.036611560732126236,nan,0.1271326362135388,nan,nan,nan,nan,0.008037256076931953,0.008051675744354725
file_brain_AXFLAIR_201_6002953,7,AXFLAIR,C,CQR,0.010268524289131165,102400,0,0.8692089915275574,nan,0.03598298132419586,nan,0.1276291157361524,nan,nan,nan,nan,0.007722965907305479,0.00763428071513772
file_brain_AXFLAIR_201_6002953,8,AXFLAIR,C,CQR,0.010268524289131165,102400,0,0.8678320050239563,nan,0.03640199080109596,nan,0.1470818864120085,nan,nan,nan,nan,0.007932471111416817,0.007484753150492907
file_brain_AXFLAIR_201_6002953,9,AXFLAIR,C,CQR,0.010268524289131165,102400,0,0.8787402510643005,nan,0.03463827446103096,nan,0.1451576828450011,nan,nan,nan,nan,0.00705061387270689,0.0071078334003686905
file_brain_AXFLAIR_201_6002953,10,AXFLAIR,C,CQR,0.010268524289131165,102400,0,0.8840917944908142,nan,0.03435560688376427,nan,0.15484380286455396,nan,nan,nan,nan,0.006909281015396118,0.007123300805687904
file_brain_AXFLAIR_201_6002953,11,AXFLAIR,C,CQR,0.010268524289131165,102400,0,0.8840527534484863,nan,0.03341418132185936,nan,0.13111675687617363,nan,nan,nan,nan,0.006438567768782377,0.006631478201597929
file_brain_AXFLAIR_201_6002987,0,AXFLAIR,C,CQR,0.010268524289131165,102400,1653,0.8776562213897705,0.8656987547874451,0.03441890329122543,0.041705019772052765,0.20683559222156747,0.07792207792207792,0.5974372625350952,0.5930225253105164,0.5335149124677898,0.006940926890820265,0.007343790493905544
file_brain_AXFLAIR_201_6002987,1,AXFLAIR,C,CQR,0.010268524289131165,102400,1798,0.9032617211341858,0.8303670883178711,0.03351500630378723,0.04499352350831032,0.15562577587179777,0.046511627906976744,0.6418522596359253,0.6140235066413879,2.585990341425302,0.006488980259746313,0.006424775347113609
file_brain_AXFLAIR_201_6002987,2,AXFLAIR,C,CQR,0.010268524289131165,102400,1888,0.9045605659484863,0.7987288236618042,0.034004099667072296,0.0466044619679451,0.17337000114586915,0.03296703296703297,0.6433284282684326,0.6125155091285706,3.884133609485211,0.006733526475727558,0.0064807250164449215
file_brain_AXFLAIR_201_6002987,3,AXFLAIR,C,CQR,0.010268524289131165,102400,9360,0.9214648604393005,0.8356837630271912,0.033101122826337814,0.042452916502952576,0.16152450090744103,0.1050767414403778,0.6070756912231445,0.5907043218612671,4.1820325769677344,0.006282036192715168,0.0057607246562838554
file_brain_AXFLAIR_201_6002987,4,AXFLAIR,C,CQR,0.010268524289131165,102400,8296,0.91943359375,0.8529411554336548,0.034179992973804474,0.04547000303864479,0.1417103356004014,0.10225763612217796,0.6012596487998962,0.5909716486930847,2.6285734137706127,0.006821470335125923,0.005924459546804428
file_brain_AXFLAIR_201_6002987,5,AXFLAIR,C,CQR,0.010268524289131165,102400,7360,0.9312499761581421,0.848777174949646,0.031959906220436096,0.04100365191698074,0.1500449236298293,0.10014947683109118,0.616261899471283,0.5853353142738342,8.996609728207284,0.005711429286748171,0.005475414451211691
file_brain_AXFLAIR_201_6002987,6,AXFLAIR,C,CQR,0.010268524289131165,102400,6420,0.9350879192352295,0.8674454689025879,0.032882846891880035,0.04398776963353157,0.12329969284774024,0.04730831973898858,0.6090635657310486,0.5944790840148926,3.7035266467040024,0.006172901019454002,0.005440793465822935
file_brain_AXFLAIR_201_6002987,7,AXFLAIR,C,CQR,0.010268524289131165,102400,5544,0.9405956864356995,0.877525269985199,0.03118732012808323,0.040598977357149124,0.13412338021929338,0.10139165009940358,0.5945528745651245,0.5846234560012817,3.2532856664659864,0.005325136240571737,0.005121202673763037
file_brain_AXFLAIR_201_6002987,8,AXFLAIR,C,CQR,0.010268524289131165,102400,4732,0.9323437213897705,0.8898985385894775,0.032485175877809525,0.043939605355262756,0.12837465564738293,0.06997742663656885,0.5908729434013367,0.5855745077133179,1.2371270411153807,0.005974063649773598,0.005437342915683985
