iteration,train_loss,val_loss,lr,elapsed_s
173500,0.006732,,3.000000e-04,21407.4
173600,0.003772,,3.000000e-04,21417.1
173700,0.002771,,3.000000e-04,21427.0
173800,0.005665,,3.000000e-04,21436.9
173900,0.005197,,3.000000e-04,21446.8
174000,0.004920,,3.000000e-04,21456.6
174000,,0.005167,3.000000e-04,21482.0
174100,0.004358,,3.000000e-04,21492.1
174200,0.004375,,3.000000e-04,21501.9
174300,0.004468,,3.000000e-04,21511.7
174400,0.006820,,3.000000e-04,21521.4
174500,0.002691,,3.000000e-04,21531.1
174600,0.002344,,3.000000e-04,21540.8
174700,0.003094,,3.000000e-04,21550.6
174800,0.003403,,3.000000e-04,21560.5
174900,0.003336,,3.000000e-04,21570.4
175000,0.003623,,3.000000e-04,21580.1
175000,,0.005168,3.000000e-04,21605.6
175100,0.006127,,3.000000e-04,21615.3
175200,0.003472,,3.000000e-04,21625.2
175300,0.005367,,3.000000e-04,21634.9
175400,0.004098,,3.000000e-04,21644.7
175500,0.006125,,3.000000e-04,21654.3
175600,0.003535,,3.000000e-04,21664.2
175700,0.014884,,3.000000e-04,21674.1
175800,0.003191,,3.000000e-04,21683.6
175900,0.003664,,3.000000e-04,21693.3
176000,0.005025,,3.000000e-04,21703.2
176000,,0.005179,3.000000e-04,21728.7
176100,0.002776,,3.000000e-04,21738.5
176200,0.004043,,3.000000e-04,21748.2
176300,0.003617,,3.000000e-04,21757.9
176400,0.002862,,3.000000e-04,21767.8
176500,0.004429,,3.000000e-04,21777.7
176600,0.004304,,3.000000e-04,21787.5
176700,0.007873,,3.000000e-04,21797.4
176800,0.005690,,3.000000e-04,21807.1
176900,0.005016,,3.000000e-04,21816.9
177000,0.006761,,3.000000e-04,21826.7
177000,,0.005165,3.000000e-04,21852.1
177100,0.005525,,3.000000e-04,21861.9
177200,0.003218,,3.000000e-04,21871.7
177300,0.006109,,3.000000e-04,21881.4
177400,0.005002,,3.000000e-04,21891.1
177500,0.004472,,3.000000e-04,21901.2
177600,0.002846,,3.000000e-04,21910.7
177700,0.001688,,3.000000e-04,21920.4
177800,0.006156,,3.000000e-04,21930.3
177900,0.003714,,3.000000e-04,21940.1
178000,0.003158,,3.000000e-04,21949.8
178000,,0.005163,3.000000e-04,21975.3
178100,0.005118,,3.000000e-04,21985.0
178200,0.004316,,3.000000e-04,21994.8
178300,0.003011,,3.000000e-04,22004.6
178400,0.002718,,3.000000e-04,22014.4
178500,0.004313,,3.000000e-04,22024.3
178600,0.005141,,3.000000e-04,22034.0
178700,0.005526,,3.000000e-04,22043.9
178800,0.007002,,3.000000e-04,22053.7
178900,0.003470,,3.000000e-04,22063.7
179000,0.006820,,3.000000e-04,22073.4
179000,,0.005174,3.000000e-04,22098.8
179100,0.004083,,3.000000e-04,22108.4
179200,0.004803,,3.000000e-04,22118.1
179300,0.004846,,3.000000e-04,22128.0
179400,0.012113,,3.000000e-04,22137.8
179500,0.003701,,3.000000e-04,22147.5
179600,0.003830,,3.000000e-04,22157.3
179700,0.005825,,3.000000e-04,22167.0
179800,0.001522,,3.000000e-04,22176.7
179900,0.002800,,3.000000e-04,22186.5
180000,0.004457,,3.000000e-04,22196.3
180000,,0.005169,3.000000e-04,22221.8
180100,0.004768,,3.000000e-04,22232.0
180200,0.005527,,3.000000e-04,22241.9
180300,0.004656,,3.000000e-04,22251.6
180400,0.004193,,3.000000e-04,22261.4
180500,0.004792,,3.000000e-04,22271.3
180600,0.003104,,3.000000e-04,22281.0
180700,0.005112,,3.000000e-04,22290.8
180800,0.006833,,3.000000e-04,22300.9
180900,0.005768,,3.000000e-04,22310.7
181000,0.003462,,3.000000e-04,22320.4
181000,,0.005164,3.000000e-04,22345.9
181100,0.003515,,3.000000e-04,22355.7
181200,0.005084,,3.000000e-04,22365.6
181300,0.003885,,3.000000e-04,22375.3
181400,0.005589,,3.000000e-04,22385.1
181500,0.003870,,3.000000e-04,22394.9
181600,0.006028,,3.000000e-04,22404.7
181700,0.008108,,3.000000e-04,22414.7
181800,0.003996,,3.000000e-04,22424.2
181900,0.004845,,3.000000e-04,22434.1
182000,0.006395,,3.000000e-04,22443.9
182000,,0.005171,3.000000e-04,22469.3
182100,0.003969,,3.000000e-04,22479.0
182200,0.003251,,3.000000e-04,22488.5
182300,0.001173,,3.000000e-04,22498.3
182400,0.004119,,3.000000e-04,22508.2
182500,0.005857,,3.000000e-04,22518.1
182600,0.005453,,3.000000e-04,22528.0
182700,0.004364,,3.000000e-04,22537.7
182800,0.004791,,3.000000e-04,22547.6
182900,0.004478,,3.000000e-04,22557.2
183000,0.003047,,3.000000e-04,22566.9
183000,,0.005166,3.000000e-04,22592.3
183100,0.003049,,3.000000e-04,22601.9
183200,0.003709,,3.000000e-04,22611.7
183300,0.003889,,3.000000e-04,22621.6
183400,0.003321,,3.000000e-04,22631.5
183500,0.005630,,3.000000e-04,22641.1
183600,0.004854,,3.000000e-04,22650.9
183700,0.002710,,3.000000e-04,22660.7
183800,0.003384,,3.000000e-04,22670.6
183900,0.003488,,3.000000e-04,22680.6
184000,0.004803,,3.000000e-04,22690.4
184000,,0.005164,3.000000e-04,22715.8
184100,0.005539,,3.000000e-04,22725.4
184200,0.005065,,3.000000e-04,22735.3
184300,0.003599,,3.000000e-04,22745.0
184400,0.005061,,3.000000e-04,22754.9
184500,0.004841,,3.000000e-04,22764.6
184600,0.003396,,3.000000e-04,22774.3
184700,0.007091,,3.000000e-04,22784.1
184800,0.003539,,3.000000e-04,22793.9
184900,0.004357,,3.000000e-04,22803.8
185000,0.010380,,3.000000e-04,22813.4
185000,,0.005169,3.000000e-04,22838.8
185100,0.004010,,3.000000e-04,22848.7
185200,0.006345,,3.000000e-04,22858.5
185300,0.004176,,3.000000e-04,22868.3
185400,0.005215,,3.000000e-04,22878.1
185500,0.002154,,3.000000e-04,22887.9
185600,0.006040,,3.000000e-04,22897.9
185700,0.009858,,3.000000e-04,22907.8
185800,0.004848,,3.000000e-04,22917.5
185900,0.003761,,3.000000e-04,22927.1
186000,0.005217,,3.000000e-04,22936.9
186000,,0.005165,3.000000e-04,22962.3
186100,0.002648,,3.000000e-04,22971.9
186200,0.006538,,3.000000e-04,22981.8
186300,0.003313,,3.000000e-04,22991.5
186400,0.003432,,3.000000e-04,23001.4
186500,0.003398,,3.000000e-04,23011.0
186600,0.003399,,3.000000e-04,23020.9
186700,0.002750,,3.000000e-04,23030.8
186800,0.003562,,3.000000e-04,23040.4
186900,0.004699,,3.000000e-04,23050.3
187000,0.008388,,3.000000e-04,23060.1
187000,,0.005175,3.000000e-04,23085.5
187100,0.004921,,3.000000e-04,23095.3
187200,0.002754,,3.000000e-04,23105.0
187300,0.006342,,3.000000e-04,23114.7
187400,0.003631,,3.000000e-04,23124.5
187500,0.003012,,3.000000e-04,23134.4
187600,0.002310,,3.000000e-04,23144.1
187700,0.005859,,3.000000e-04,23153.9
187800,0.003603,,3.000000e-04,23163.7
187900,0.004975,,3.000000e-04,23173.4
188000,0.002137,,3.000000e-04,23183.2
188000,,0.005165,3.000000e-04,23208.6
188100,0.002684,,3.000000e-04,23218.6
188200,0.003106,,3.000000e-04,23228.5
188300,0.002727,,3.000000e-04,23238.1
188400,0.008330,,3.000000e-04,23248.0
188500,0.003448,,3.000000e-04,23257.7
188600,0.003047,,3.000000e-04,23267.6
188700,0.004903,,3.000000e-04,23277.4
188800,0.003101,,3.000000e-04,23287.1
188900,0.005924,,3.000000e-04,23296.9
189000,0.005214,,3.000000e-04,23306.8
189000,,0.005162,3.000000e-04,23332.1
189100,0.005993,,3.000000e-04,23342.1
189200,0.004053,,3.000000e-04,23352.0
189300,0.002900,,3.000000e-04,23361.8
189400,0.002941,,3.000000e-04,23371.5
189500,0.003288,,3.000000e-04,23381.5
189600,0.006331,,3.000000e-04,23391.2
189700,0.003763,,3.000000e-04,23401.1
189800,0.004186,,3.000000e-04,23410.8
189900,0.004940,,3.000000e-04,23420.6
190000,0.001734,,3.000000e-04,23430.2
190000,,0.005165,3.000000e-04,23455.6
190100,0.007395,,3.000000e-04,23465.6
190200,0.004627,,3.000000e-04,23475.3
190300,0.005407,,3.000000e-04,23485.1
190400,0.003394,,3.000000e-04,23494.9
190500,0.003885,,3.000000e-04,23504.7
190600,0.004811,,3.000000e-04,23514.5
190700,0.003057,,3.000000e-04,23524.3
190800,0.003631,,3.000000e-04,23534.0
190900,0.006863,,3.000000e-04,23544.1
191000,0.004313,,3.000000e-04,23554.0
191000,,0.005162,3.000000e-04,23579.6
191100,0.003996,,3.000000e-04,23589.5
191200,0.005343,,3.000000e-04,23599.3
191300,0.004251,,3.000000e-04,23609.2
191400,0.005026,,3.000000e-04,23619.0
191500,0.012108,,3.000000e-04,23628.9
191600,0.002574,,3.000000e-04,23638.5
191700,0.006499,,3.000000e-04,23648.3
191800,0.004295,,3.000000e-04,23658.2
191900,0.006518,,3.000000e-04,23667.9
192000,0.006962,,3.000000e-04,23677.6
192000,,0.005164,3.000000e-04,23703.0
192100,0.001795,,3.000000e-04,23712.6
192200,0.004503,,3.000000e-04,23722.4
192300,0.003146,,3.000000e-04,23732.3
192400,0.005079,,3.000000e-04,23742.2
192500,0.006152,,3.000000e-04,23752.1
192600,0.004653,,3.000000e-04,23761.9
192700,0.007614,,3.000000e-04,23771.5
192800,0.006304,,3.000000e-04,23781.4
192900,0.004327,,3.000000e-04,23791.2
193000,0.004551,,3.000000e-04,23801.2
193000,,0.005167,3.000000e-04,23826.6
193100,0.004155,,3.000000e-04,23836.3
193200,0.002726,,3.000000e-04,23846.0
193300,0.003393,,3.000000e-04,23855.6
193400,0.003659,,3.000000e-04,23865.3
193500,0.005033,,3.000000e-04,23875.1
193600,0.006005,,3.000000e-04,23884.9
193700,0.005605,,3.000000e-04,23894.7
193800,0.005077,,3.000000e-04,23904.5
193900,0.005934,,3.000000e-04,23914.2
194000,0.004249,,3.000000e-04,23924.0
194000,,0.005167,3.000000e-04,23949.4
194100,0.003913,,3.000000e-04,23959.1
194200,0.005861,,3.000000e-04,23969.3
194300,0.003462,,3.000000e-04,23979.1
194400,0.008801,,3.000000e-04,23988.8
194500,0.004232,,3.000000e-04,23998.4
194600,0.006078,,3.000000e-04,24008.0
194700,0.002948,,3.000000e-04,24018.0
194800,0.004130,,3.000000e-04,24027.7
194900,0.005461,,3.000000e-04,24037.4
195000,0.004475,,3.000000e-04,24047.1
195000,,0.005164,3.000000e-04,24072.8
195100,0.004424,,3.000000e-04,24082.7
195200,0.003993,,3.000000e-04,24092.5
195300,0.003316,,3.000000e-04,24102.4
195400,0.004001,,3.000000e-04,24112.2
195500,0.003317,,3.000000e-04,24122.0
195600,0.003706,,3.000000e-04,24131.7
195700,0.002520,,3.000000e-04,24141.4
195800,0.005214,,3.000000e-04,24151.1
195900,0.002806,,3.000000e-04,24160.9
196000,0.002591,,3.000000e-04,24170.8
196000,,0.005168,3.000000e-04,24196.4
196100,0.006621,,3.000000e-04,24206.3
196200,0.002101,,3.000000e-04,24216.0
196300,0.004261,,3.000000e-04,24226.0
196400,0.002715,,3.000000e-04,24235.9
196500,0.003078,,3.000000e-04,24245.4
196600,0.008504,,3.000000e-04,24255.1
196700,0.001369,,3.000000e-04,24265.0
196800,0.008338,,3.000000e-04,24274.7
196900,0.004746,,3.000000e-04,24284.6
197000,0.006041,,3.000000e-04,24294.5
197000,,0.005165,3.000000e-04,24319.9
197100,0.003493,,3.000000e-04,24329.7
197200,0.003368,,3.000000e-04,24339.5
197300,0.004934,,3.000000e-04,24349.4
197400,0.003999,,3.000000e-04,24359.2
197500,0.003906,,3.000000e-04,24369.0
197600,0.002764,,3.000000e-04,24379.1
197700,0.003312,,3.000000e-04,24388.9
197800,0.003660,,3.000000e-04,24398.7
197900,0.004240,,3.000000e-04,24408.5
198000,0.003228,,3.000000e-04,24418.2
198000,,0.005167,3.000000e-04,24443.7
198100,0.004434,,3.000000e-04,24453.6
198200,0.004100,,3.000000e-04,24463.3
198300,0.004907,,3.000000e-04,24473.1
198400,0.002207,,3.000000e-04,24482.9
198500,0.004602,,3.000000e-04,24492.7
198600,0.003828,,3.000000e-04,24502.5
198700,0.004199,,3.000000e-04,24512.2
198800,0.003656,,3.000000e-04,24522.0
198900,0.003061,,3.000000e-04,24531.9
199000,0.005555,,3.000000e-04,24541.8
199000,,0.005164,3.000000e-04,24567.3
199100,0.005109,,3.000000e-04,24577.0
199200,0.002716,,3.000000e-04,24586.7
199300,0.003795,,3.000000e-04,24596.5
199400,0.006455,,3.000000e-04,24606.3
199500,0.001535,,3.000000e-04,24616.3
199600,0.006426,,3.000000e-04,24626.2
199700,0.007092,,3.000000e-04,24636.0
199800,0.003817,,3.000000e-04,24645.8
199900,0.003451,,3.000000e-04,24655.6
200000,0.004188,,3.000000e-04,24665.3
200000,,0.005170,3.000000e-04,24690.8
200100,0.004291,,3.000000e-04,24701.0
200200,0.003795,,3.000000e-04,24710.6
200300,0.003790,,3.000000e-04,24720.2
200400,0.004505,,3.000000e-04,24729.9
200500,0.003217,,3.000000e-04,24739.7
200600,0.003498,,3.000000e-04,24749.4
200700,0.003138,,3.000000e-04,24759.2
200800,0.003362,,3.000000e-04,24768.9
200900,0.004766,,3.000000e-04,24779.1
201000,0.003534,,3.000000e-04,24788.9
201000,,0.005165,3.000000e-04,24814.3
201100,0.002732,,3.000000e-04,24824.0
201200,0.003847,,3.000000e-04,24833.8
201300,0.004649,,3.000000e-04,24843.7
201400,0.002835,,3.000000e-04,24853.5
201500,0.007001,,3.000000e-04,24863.1
201600,0.005344,,3.000000e-04,24873.1
201700,0.003342,,3.000000e-04,24882.7
201800,0.004554,,3.000000e-04,24892.4
201900,0.005398,,3.000000e-04,24902.1
202000,0.005626,,3.000000e-04,24911.9
202000,,0.005167,3.000000e-04,24937.4
202100,0.006981,,3.000000e-04,24947.3
202200,0.003891,,3.000000e-04,24957.0
202300,0.003709,,3.000000e-04,24966.8
202400,0.002683,,3.000000e-04,24976.5
202500,0.007896,,3.000000e-04,24986.4
202600,0.003627,,3.000000e-04,24996.0
202700,0.003928,,3.000000e-04,25005.8
202800,0.006584,,3.000000e-04,25015.5
202900,0.005546,,3.000000e-04,25025.2
203000,0.003411,,3.000000e-04,25035.0
203000,,0.005164,3.000000e-04,25060.6
203100,0.004125,,3.000000e-04,25070.5
203200,0.003503,,3.000000e-04,25080.1
203300,0.006796,,3.000000e-04,25089.9
203400,0.003945,,3.000000e-04,25099.7
203500,0.007551,,3.000000e-04,25109.6
203600,0.003575,,3.000000e-04,25119.3
203700,0.005213,,3.000000e-04,25129.3
203800,0.003101,,3.000000e-04,25139.2
203900,0.004571,,3.000000e-04,25149.0
204000,0.008962,,3.000000e-04,25158.8
204000,,0.005168,3.000000e-04,25184.3
204100,0.004031,,3.000000e-04,25194.0
204200,0.004777,,3.000000e-04,25203.8
204300,0.000889,,3.000000e-04,25213.9
204400,0.005959,,3.000000e-04,25223.7
204500,0.003020,,3.000000e-04,25233.3
204600,0.002775,,3.000000e-04,25243.0
204700,0.006138,,3.000000e-04,25252.7
204800,0.007124,,3.000000e-04,25262.5
204900,0.008008,,3.000000e-04,25272.2
205000,0.003398,,3.000000e-04,25282.1
205000,,0.005168,3.000000e-04,25307.4
205100,0.003981,,3.000000e-04,25317.1
205200,0.005859,,3.000000e-04,25326.7
205300,0.004288,,3.000000e-04,25336.5
205400,0.007543,,3.000000e-04,25346.3
205500,0.005295,,3.000000e-04,25356.2
205600,0.006578,,3.000000e-04,25366.0
205700,0.001775,,3.000000e-04,25375.8
205800,0.004195,,3.000000e-04,25385.2
205900,0.004762,,3.000000e-04,25395.0
206000,0.003584,,3.000000e-04,25404.7
206000,,0.005181,3.000000e-04,25430.1
206100,0.002858,,3.000000e-04,25439.8
206200,0.006700,,3.000000e-04,25449.7
206300,0.005934,,3.000000e-04,25459.5
206400,0.005620,,3.000000e-04,25469.3
206500,0.006319,,3.000000e-04,25479.1
206600,0.009311,,3.000000e-04,25489.1
206700,0.004703,,3.000000e-04,25498.9
206800,0.005131,,3.000000e-04,25508.6
206900,0.001948,,3.000000e-04,25518.4
207000,0.006764,,3.000000e-04,25528.3
207000,,0.005164,3.000000e-04,25553.7
207100,0.007153,,3.000000e-04,25563.5
207200,0.003203,,3.000000e-04,25573.3
207300,0.004867,,3.000000e-04,25583.2
207400,0.003009,,3.000000e-04,25593.1
207500,0.007614,,3.000000e-04,25602.8
207600,0.003669,,3.000000e-04,25612.9
207700,0.005218,,3.000000e-04,25622.7
207800,0.005952,,3.000000e-04,25632.6
207900,0.006993,,3.000000e-04,25642.3
208000,0.004196,,3.000000e-04,25652.1
208000,,0.005164,3.000000e-04,25677.3
208100,0.012867,,3.000000e-04,25686.9
208200,0.003727,,3.000000e-04,25696.7
208300,0.002879,,3.000000e-04,25706.6
208400,0.004051,,3.000000e-04,25716.3
208500,0.002971,,3.000000e-04,25726.0
208600,0.003447,,3.000000e-04,25735.9
208700,0.014063,,3.000000e-04,25745.8
208800,0.001828,,3.000000e-04,25755.4
208900,0.002924,,3.000000e-04,25765.3
209000,0.002960,,3.000000e-04,25775.0
209000,,0.005164,3.000000e-04,25800.3
209100,0.004802,,3.000000e-04,25810.2
209200,0.003903,,3.000000e-04,25820.1
209300,0.004850,,3.000000e-04,25830.0
209400,0.004310,,3.000000e-04,25839.6
209500,0.019383,,3.000000e-04,25849.2
209600,0.003159,,3.000000e-04,25859.1
209700,0.006150,,3.000000e-04,25868.9
209800,0.005044,,3.000000e-04,25878.7
209900,0.004388,,3.000000e-04,25888.4
210000,0.004778,,3.000000e-04,25898.2
210000,,0.005175,3.000000e-04,25923.5
